danger_straight,danger_right,danger_left,dir_left,dir_right,dir_up,dir_down,food_left,food_right,food_up,food_down,speed,score
0,0,0,0,0,1,0,0,1,1,0,8,1
0,0,0,0,0,1,0,0,1,1,0,8,1
0,0,0,0,0,1,0,0,1,1,0,8,1
0,0,0,0,0,1,0,0,1,1,0,8,1
0,0,0,0,0,1,0,0,1,1,0,8,1
0,0,0,0,0,1,0,0,1,0,0,8,1
0,0,0,0,1,0,0,0,1,0,0,8,1
0,0,0,0,1,0,0,0,1,0,0,8,1
0,0,0,0,1,0,0,0,1,0,0,8,1
0,0,0,0,1,0,0,0,1,0,0,8,1
0,0,0,0,1,0,0,0,1,0,0,8,1
0,0,0,0,1,0,0,0,1,0,0,8,1
0,0,0,0,1,0,0,0,1,0,0,8,1
0,0,0,0,1,0,0,0,1,0,0,8,1
0,0,0,0,1,0,0,0,1,0,0,8,1
0,0,0,0,1,0,0,0,1,0,0,8,1
0,0,0,0,1,0,0,0,1,0,0,8,1
0,0,0,0,1,0,0,0,1,0,0,8,1
0,0,0,0,1,0,0,0,1,0,0,8,1
0,0,0,0,1,0,0,0,1,0,0,8,1
0,0,0,0,1,0,0,0,1,0,0,8,1
0,0,0,0,1,0,0,1,0,1,0,9,2
0,0,0,0,1,0,0,1,0,1,0,9,2
0,0,0,0,1,0,0,1,0,1,0,9,2
0,0,0,0,0,0,1,1,0,1,0,9,2
0,0,0,1,0,0,0,1,0,1,0,9,2
0,0,0,1,0,0,0,1,0,1,0,9,2
0,0,0,1,0,0,0,1,0,1,0,9,2
0,0,0,1,0,0,0,1,0,1,0,9,2
0,0,0,0,0,1,0,1,0,1,0,9,2
0,0,0,0,0,1,0,1,0,0,0,9,2
0,0,0,0,0,1,0,1,0,0,1,9,2
0,0,0,1,0,0,0,1,0,0,1,9,2
0,0,0,1,0,0,0,1,0,0,1,9,2
0,0,0,1,0,0,0,1,0,0,1,9,2
0,0,0,1,0,0,0,1,0,0,1,9,2
0,0,0,1,0,0,0,1,0,0,1,9,2
0,0,0,1,0,0,0,1,0,0,1,9,2
0,0,0,1,0,0,0,1,0,0,1,9,2
0,0,0,1,0,0,0,1,0,0,1,9,2
0,0,0,1,0,0,0,1,0,0,1,9,2
0,0,0,1,0,0,0,1,0,0,1,9,2
0,0,0,0,0,0,1,1,0,0,0,9,2
0,0,0,1,0,0,0,1,0,0,0,9,2
0,0,0,1,0,0,0,1,0,0,0,9,2
0,0,0,1,0,0,0,1,0,0,0,9,2
0,0,0,1,0,0,0,1,0,0,0,9,2
0,0,0,1,0,0,0,1,0,0,0,9,2
0,0,0,1,0,0,0,1,0,0,0,9,2
0,0,0,1,0,0,0,1,0,0,0,9,2
0,0,0,1,0,0,0,1,0,0,0,9,2
0,0,0,1,0,0,0,0,1,0,1,10,3
0,0,0,1,0,0,0,0,1,0,1,10,3
0,0,0,1,0,0,0,0,1,0,1,10,3
0,0,0,0,0,0,1,0,1,0,1,10,3
0,0,0,0,0,0,1,0,1,0,1,10,3
0,0,0,0,0,0,1,0,1,0,1,10,3
0,0,0,0,0,0,1,0,1,0,1,10,3
0,0,0,0,0,0,1,0,1,0,1,10,3
0,0,0,0,0,0,1,0,1,0,1,10,3
0,0,0,0,0,0,1,0,1,0,1,10,3
0,0,0,0,0,0,1,0,1,0,1,10,3
0,0,0,0,0,0,1,0,1,0,1,10,3
0,0,0,0,0,0,1,0,1,0,1,10,3
0,0,0,0,0,0,1,0,1,0,1,10,3
0,0,0,0,0,0,1,0,1,0,1,10,3
0,0,0,0,0,0,1,0,1,0,0,10,3
0,0,0,0,1,0,0,0,1,0,0,10,3
0,0,0,0,1,0,0,0,1,0,0,10,3
0,0,0,0,1,0,0,0,1,0,0,10,3
0,0,0,0,1,0,0,0,1,0,0,10,3
0,0,0,0,1,0,0,0,1,0,0,10,3
0,0,0,0,1,0,0,1,0,1,0,11,4
0,0,0,0,1,0,0,1,0,1,0,11,4
0,0,0,0,1,0,0,1,0,1,0,11,4
0,0,0,0,1,0,0,1,0,1,0,11,4
0,0,0,0,1,0,0,1,0,1,0,11,4
0,0,0,0,1,0,0,1,0,1,0,11,4
0,0,0,0,0,1,0,1,0,1,0,11,4
0,0,0,0,0,1,0,1,0,1,0,11,4
0,0,0,0,0,1,0,1,0,1,0,11,4
0,0,0,1,0,0,0,1,0,1,0,11,4
0,0,0,1,0,0,0,1,0,1,0,11,4
0,0,0,1,0,0,0,1,0,1,0,11,4
0,0,0,1,0,0,0,1,0,1,0,11,4
0,0,0,1,0,0,0,1,0,1,0,11,4
0,0,0,1,0,0,0,1,0,1,0,11,4
0,0,0,1,0,0,0,1,0,1,0,11,4
0,0,0,1,0,0,0,1,0,1,0,11,4
0,0,0,1,0,0,0,1,0,1,0,11,4
0,0,0,1,0,0,0,1,0,1,0,11,4
0,0,0,1,0,0,0,1,0,1,0,11,4
0,0,0,1,0,0,0,1,0,1,0,11,4
0,0,0,1,0,0,0,1,0,1,0,11,4
0,0,0,0,0,1,0,1,0,1,0,11,4
0,0,0,0,0,1,0,1,0,1,0,11,4
0,0,0,0,0,1,0,1,0,1,0,11,4
0,0,0,1,0,0,0,0,0,1,0,11,4
0,0,0,1,0,0,0,0,1,1,0,11,4
1,0,0,1,0,0,0,0,1,1,0,11,4
0,0,1,0,0,1,0,0,1,1,0,11,4
0,0,1,0,0,1,0,0,1,1,0,11,4
0,0,1,0,0,1,0,0,1,1,0,11,4
0,0,1,0,0,1,0,0,1,1,0,11,4
0,0,1,0,0,1,0,0,1,1,0,11,4
0,0,1,0,0,1,0,0,1,1,0,11,4
0,0,1,0,0,1,0,0,1,1,0,11,4
0,0,1,0,0,1,0,0,1,0,0,11,4
0,0,0,0,1,0,0,0,1,0,0,11,4
0,0,0,0,1,0,0,0,1,0,1,12,5
0,0,0,0,1,0,0,0,1,0,1,12,5
0,0,0,0,1,0,0,0,1,0,1,12,5
0,0,0,0,1,0,0,0,1,0,1,12,5
0,0,0,0,1,0,0,0,1,0,1,12,5
0,0,0,0,1,0,0,0,1,0,1,12,5
0,0,0,0,0,0,1,0,1,0,1,12,5
0,0,0,0,0,0,1,0,1,0,1,12,5
0,0,0,0,0,0,1,0,1,0,1,12,5
0,0,0,0,0,0,1,0,1,0,1,12,5
0,0,0,0,0,0,1,0,1,0,1,12,5
0,0,0,0,0,0,1,0,1,0,1,12,5
0,0,0,0,0,0,1,0,1,0,1,12,5
0,0,0,0,0,0,1,0,1,0,1,12,5
0,0,0,0,0,0,1,0,1,0,1,12,5
0,0,0,0,0,0,1,0,1,0,1,12,5
0,0,0,0,0,0,1,0,1,0,1,12,5
0,0,0,0,1,0,0,0,1,0,1,12,5
0,0,0,0,1,0,0,0,1,0,1,12,5
0,0,0,0,1,0,0,0,1,0,1,12,5
0,0,0,0,1,0,0,0,1,0,1,12,5
0,0,0,0,1,0,0,0,1,0,1,12,5
0,0,0,0,1,0,0,0,1,0,1,12,5
0,0,0,0,0,0,1,0,1,0,0,12,5
0,0,0,0,1,0,0,0,1,0,0,12,5
0,0,0,0,1,0,0,0,1,0,0,12,5
0,0,0,0,1,0,0,0,1,0,0,12,5
0,0,0,0,1,0,0,0,1,0,0,12,5
0,0,0,0,1,0,0,0,1,0,0,12,5
0,0,0,0,1,0,0,0,1,0,0,12,5
0,0,0,0,1,0,0,0,1,0,0,12,5
0,0,0,0,1,0,0,0,1,0,1,13,6
0,0,0,0,1,0,0,0,1,0,1,13,6
0,0,0,0,1,0,0,0,1,0,1,13,6
0,0,0,0,0,1,0,0,1,0,1,13,6
0,0,0,0,0,1,0,0,1,0,1,13,6
0,0,0,0,0,1,0,0,1,0,1,13,6
0,0,0,0,0,1,0,0,1,0,1,13,6
0,0,0,0,0,1,0,0,1,0,1,13,6
0,0,0,0,0,1,0,0,1,0,1,13,6
0,0,0,0,0,1,0,0,1,0,1,13,6
0,0,0,1,0,0,0,0,1,0,1,13,6
0,0,0,1,0,0,0,0,1,0,1,13,6
0,0,0,1,0,0,0,0,1,0,1,13,6
0,0,0,1,0,0,0,0,1,0,1,13,6
0,0,0,1,0,0,0,0,1,0,1,13,6
0,0,0,0,0,0,1,0,1,0,1,13,6
0,0,0,0,0,0,1,0,1,0,1,13,6
0,0,0,0,0,0,1,0,1,0,1,13,6
0,0,0,0,0,0,1,0,1,0,1,13,6
0,0,0,0,0,0,1,0,1,0,1,13,6
0,0,0,0,0,0,1,0,1,0,1,13,6
0,0,0,0,0,0,1,0,1,0,1,13,6
0,0,0,0,0,0,1,0,1,0,0,13,6
0,0,0,0,0,0,1,0,1,1,0,13,6
0,0,0,0,1,0,0,0,1,1,0,13,6
0,0,0,0,1,0,0,0,1,1,0,13,6
0,0,0,0,1,0,0,0,1,1,0,13,6
0,0,0,0,1,0,0,0,1,1,0,13,6
0,0,0,0,1,0,0,0,1,1,0,13,6
0,0,0,0,1,0,0,0,1,1,0,13,6
0,0,0,0,1,0,0,0,1,1,0,13,6
0,0,0,0,1,0,0,0,1,1,0,13,6
0,0,0,0,1,0,0,0,1,1,0,13,6
0,0,0,0,1,0,0,0,1,1,0,13,6
0,0,0,0,1,0,0,0,0,1,0,13,6
0,0,0,0,1,0,0,1,0,1,0,13,6
0,0,0,0,0,1,0,1,0,0,0,13,6
0,0,0,0,0,1,0,1,0,0,1,13,6
0,0,0,0,0,1,0,1,0,0,1,13,6
0,0,0,0,0,1,0,1,0,0,1,13,6
0,0,0,0,0,1,0,1,0,0,1,13,6
0,0,0,0,0,1,0,1,0,0,1,13,6
0,0,0,0,0,1,0,1,0,0,1,13,6
0,0,0,0,0,1,0,1,0,0,1,13,6
0,0,0,0,0,1,0,1,0,0,1,13,6
0,0,0,1,0,0,0,0,0,0,1,13,6
0,0,0,1,0,0,0,0,1,0,1,13,6
0,0,0,1,0,0,0,0,1,0,1,13,6
0,0,0,1,0,0,0,0,1,0,1,13,6
0,0,0,1,0,0,0,0,1,0,1,13,6
0,0,0,0,0,0,1,0,1,0,1,13,6
0,0,0,0,0,0,1,0,1,0,1,13,6
0,0,0,0,0,0,1,0,1,0,1,13,6
0,0,0,0,0,0,1,0,1,0,1,13,6
0,0,0,0,0,0,1,0,1,0,1,13,6
0,0,0,0,0,0,1,0,1,0,1,13,6
0,0,0,0,0,0,1,0,1,0,1,13,6
0,0,0,0,1,0,0,0,1,0,1,13,6
0,0,0,0,1,0,0,0,1,0,1,13,6
0,0,0,0,1,0,0,0,1,0,1,13,6
0,0,0,0,1,0,0,0,0,0,1,13,6
0,0,0,0,0,1,0,0,0,0,1,13,6
0,0,0,0,0,1,0,0,0,0,1,13,6
0,0,0,0,0,1,0,0,0,0,1,13,6
0,0,0,0,0,1,0,0,0,0,1,13,6
0,0,0,0,0,1,0,0,0,0,1,13,6
0,0,0,1,0,0,0,0,1,0,1,13,6
0,0,0,1,0,0,0,0,1,0,1,13,6
0,0,0,1,0,0,0,0,1,0,1,13,6
0,0,0,1,0,0,0,0,1,0,1,13,6
0,0,0,1,0,0,0,0,1,0,1,13,6
0,0,0,1,0,0,0,0,1,0,1,13,6
0,0,0,1,0,0,0,0,1,0,1,13,6
0,0,0,1,0,0,0,0,1,0,1,13,6
0,0,0,1,0,0,0,0,1,0,1,13,6
0,0,0,1,0,0,0,0,1,0,1,13,6
0,0,0,0,0,0,1,0,1,0,1,13,6
0,0,0,0,0,0,1,0,1,0,1,13,6
0,0,0,0,0,0,1,0,1,0,1,13,6
0,0,0,0,0,0,1,0,1,0,1,13,6
0,0,0,0,0,0,1,0,1,0,1,13,6
0,0,0,0,0,0,1,0,1,0,0,13,6
0,0,0,0,1,0,0,0,1,0,0,13,6
0,0,0,0,1,0,0,0,1,0,0,13,6
0,0,0,0,1,0,0,0,1,0,0,13,6
0,0,0,0,1,0,0,0,1,0,0,13,6
0,0,0,0,1,0,0,0,1,0,0,13,6
0,0,0,0,1,0,0,0,1,0,0,13,6
0,0,0,0,1,0,0,0,1,0,0,13,6
0,0,0,0,1,0,0,0,1,0,0,13,6
0,0,0,0,1,0,0,0,1,0,0,13,6
0,0,0,0,1,0,0,1,0,1,0,14,7
0,0,0,0,1,0,0,1,0,1,0,14,7
0,0,0,0,0,1,0,1,0,1,0,14,7
0,0,0,0,0,1,0,1,0,1,0,14,7
0,0,0,0,0,1,0,1,0,1,0,14,7
0,0,0,0,0,1,0,1,0,1,0,14,7
0,0,0,0,0,1,0,1,0,1,0,14,7
0,0,0,0,0,1,0,1,0,1,0,14,7
0,0,0,0,0,1,0,1,0,1,0,14,7
0,0,0,0,0,1,0,1,0,1,0,14,7
0,0,0,0,0,1,0,1,0,1,0,14,7
0,0,0,0,0,1,0,1,0,1,0,14,7
0,0,0,0,0,1,0,1,0,1,0,14,7
0,0,0,0,0,1,0,1,0,1,0,14,7
0,0,0,0,0,1,0,1,0,1,0,14,7
0,0,0,0,0,1,0,1,0,1,0,14,7
0,0,0,0,0,1,0,1,0,1,0,14,7
0,0,0,0,0,1,0,1,0,1,0,14,7
0,0,0,0,0,1,0,1,0,0,0,14,7
0,0,0,1,0,0,0,1,0,0,0,14,7
0,0,0,1,0,0,0,1,0,0,0,14,7
0,0,0,1,0,0,0,1,0,0,0,14,7
0,0,0,1,0,0,0,1,0,0,0,14,7
0,0,0,1,0,0,0,1,0,0,0,14,7
0,0,0,1,0,0,0,1,0,0,0,14,7
0,0,0,1,0,0,0,1,0,0,0,14,7
0,0,0,1,0,0,0,1,0,0,1,15,8
0,0,0,1,0,0,0,1,0,0,1,15,8
0,0,0,1,0,0,0,1,0,0,1,15,8
0,0,0,1,0,0,0,1,0,0,1,15,8
0,0,0,1,0,0,0,1,0,0,1,15,8
0,0,0,1,0,0,0,1,0,0,1,15,8
0,0,0,1,0,0,0,1,0,0,1,15,8
0,0,0,1,0,0,0,1,0,0,1,15,8
0,0,0,1,0,0,0,1,0,0,1,15,8
0,0,0,1,0,0,0,1,0,0,1,15,8
0,0,0,1,0,0,0,1,0,0,1,15,8
0,0,0,1,0,0,0,0,0,0,1,15,8
0,0,0,0,0,0,1,0,0,0,1,15,8
0,0,0,0,0,0,1,0,0,0,1,15,8
0,0,0,0,0,0,1,0,0,0,1,15,8
0,0,0,0,0,0,1,0,0,0,1,15,8
0,0,0,0,0,0,1,0,0,0,1,15,8
0,0,0,0,0,0,1,0,0,0,1,15,8
0,0,0,0,0,0,1,0,0,0,1,15,8
0,0,0,0,0,0,1,0,0,0,1,15,8
0,0,0,0,0,0,1,0,0,0,1,15,8
0,0,0,0,0,0,1,0,0,0,1,15,8
0,0,0,0,0,0,1,0,0,0,1,15,8
0,0,0,0,0,0,1,0,0,0,1,15,8
0,0,0,0,0,0,1,0,0,0,1,15,8
0,0,0,0,0,0,1,0,0,0,1,15,8
0,0,0,0,0,0,1,0,0,0,1,15,8
0,0,0,0,0,0,1,1,0,1,0,16,9
0,0,0,0,0,0,1,1,0,1,0,16,9
0,0,0,0,1,0,0,1,0,1,0,16,9
0,0,0,0,1,0,0,1,0,1,0,16,9
0,0,0,0,1,0,0,1,0,1,0,16,9
0,0,0,0,1,0,0,1,0,1,0,16,9
0,0,0,0,1,0,0,1,0,1,0,16,9
0,0,0,0,1,0,0,1,0,1,0,16,9
0,0,0,0,1,0,0,1,0,1,0,16,9
0,0,0,0,1,0,0,1,0,1,0,16,9
0,0,0,0,0,1,0,1,0,1,0,16,9
0,0,0,0,0,1,0,1,0,1,0,16,9
0,0,0,0,0,1,0,1,0,1,0,16,9
0,0,0,0,0,1,0,1,0,1,0,16,9
0,0,0,0,0,1,0,1,0,1,0,16,9
0,0,0,0,0,1,0,1,0,1,0,16,9
0,0,0,0,0,1,0,1,0,0,0,16,9
0,0,0,1,0,0,0,1,0,0,0,16,9
0,0,0,1,0,0,0,1,0,0,0,16,9
0,0,0,1,0,0,0,1,0,0,0,16,9
0,0,0,1,0,0,0,1,0,0,0,16,9
0,0,0,1,0,0,0,1,0,0,0,16,9
0,0,0,1,0,0,0,1,0,0,0,16,9
0,0,0,1,0,0,0,1,0,0,0,16,9
0,0,0,1,0,0,0,1,0,0,0,16,9
0,0,0,1,0,0,0,1,0,0,0,16,9
0,0,0,1,0,0,0,1,0,0,0,16,9
0,0,0,1,0,0,0,1,0,0,0,16,9
0,0,0,1,0,0,0,0,1,0,1,17,10
0,0,0,1,0,0,0,0,1,0,1,17,10
0,0,0,1,0,0,0,0,1,0,1,17,10
0,0,0,1,0,0,0,0,1,0,1,17,10
0,0,0,1,0,0,0,0,1,0,1,17,10
0,0,0,0,0,1,0,0,1,0,1,17,10
0,0,0,0,0,1,0,0,1,0,1,17,10
0,0,0,0,0,1,0,0,1,0,1,17,10
0,0,0,0,0,1,0,0,1,0,1,17,10
0,0,0,0,0,1,0,0,1,0,1,17,10
0,0,0,0,0,1,0,0,1,0,1,17,10
0,0,0,0,1,0,0,0,1,0,1,17,10
0,0,0,0,1,0,0,0,1,0,1,17,10
0,0,0,0,1,0,0,0,1,0,1,17,10
0,0,0,0,1,0,0,0,1,0,1,17,10
0,0,0,0,1,0,0,0,1,0,1,17,10
0,0,0,0,1,0,0,0,1,0,1,17,10
0,0,0,0,1,0,0,0,1,0,1,17,10
0,0,0,0,0,0,1,0,1,0,1,17,10
0,0,0,0,0,0,1,0,1,0,1,17,10
0,0,0,0,0,0,1,0,1,0,1,17,10
0,0,0,0,0,0,1,0,1,0,1,17,10
0,0,0,0,0,0,1,0,1,0,1,17,10
0,0,0,0,0,0,1,0,1,0,1,17,10
0,0,0,0,0,0,1,0,1,0,1,17,10
0,0,0,0,0,0,1,0,1,0,1,17,10
0,0,0,0,0,0,1,0,1,0,1,17,10
0,0,0,0,0,0,1,0,1,0,1,17,10
0,0,0,0,0,0,1,0,1,0,0,17,10
0,0,0,0,0,0,1,0,1,1,0,17,10
0,0,0,0,1,0,0,0,1,1,0,17,10
0,0,0,0,1,0,0,0,1,1,0,17,10
0,0,0,0,1,0,0,0,0,1,0,17,10
0,0,0,0,1,0,0,1,0,1,0,17,10
0,0,0,0,1,0,0,1,0,1,0,17,10
0,0,0,0,1,0,0,1,0,1,0,17,10
0,0,0,0,1,0,0,1,0,1,0,17,10
0,0,0,0,1,0,0,1,0,1,0,17,10
0,0,0,0,1,0,0,1,0,1,0,17,10
0,0,0,0,1,0,0,1,0,1,0,17,10
0,0,0,0,1,0,0,1,0,1,0,17,10
0,0,0,0,1,0,0,1,0,1,0,17,10
0,0,0,0,1,0,0,1,0,1,0,17,10
0,0,0,0,0,1,0,1,0,0,0,17,10
0,0,0,1,0,0,0,1,0,0,0,17,10
0,0,0,1,0,0,0,1,0,0,0,17,10
0,0,0,1,0,0,0,1,0,0,0,17,10
0,0,0,1,0,0,0,1,0,0,0,17,10
0,0,0,1,0,0,0,1,0,0,0,17,10
0,0,0,1,0,0,0,1,0,0,0,17,10
0,0,0,1,0,0,0,1,0,0,0,17,10
0,0,0,1,0,0,0,1,0,0,0,17,10
0,0,0,1,0,0,0,1,0,0,0,17,10
0,0,0,1,0,0,0,1,0,1,0,18,11
0,0,0,1,0,0,0,1,0,1,0,18,11
0,0,0,1,0,0,0,1,0,1,0,18,11
0,0,0,1,0,0,0,0,0,1,0,18,11
0,0,0,1,0,0,0,0,1,1,0,18,11
0,0,0,1,0,0,0,0,1,1,0,18,11
0,0,0,1,0,0,0,0,1,1,0,18,11
0,0,0,1,0,0,0,0,1,1,0,18,11
0,0,0,1,0,0,0,0,1,1,0,18,11
0,0,0,1,0,0,0,0,1,1,0,18,11
0,0,0,1,0,0,0,0,1,1,0,18,11
0,0,0,0,0,1,0,0,1,1,0,18,11
0,0,0,0,0,1,0,0,1,1,0,18,11
0,0,0,0,0,1,0,0,1,1,0,18,11
0,0,0,0,0,1,0,0,1,1,0,18,11
0,0,0,0,0,1,0,0,1,0,0,18,11
0,0,0,0,0,1,0,0,1,0,1,18,11
0,0,0,0,1,0,0,0,1,0,1,18,11
0,0,0,0,1,0,0,0,1,0,1,18,11
0,0,0,0,1,0,0,0,1,0,1,18,11
0,0,0,0,1,0,0,0,1,0,1,18,11
0,0,0,0,1,0,0,0,1,0,1,18,11
0,0,0,0,1,0,0,0,1,0,1,18,11
0,0,0,0,1,0,0,0,0,0,1,18,11
0,0,0,0,1,0,0,1,0,0,1,18,11
0,0,0,0,1,0,0,1,0,0,1,18,11
0,0,0,0,1,0,0,1,0,0,1,18,11
0,0,0,0,1,0,0,1,0,0,1,18,11
0,0,0,0,1,0,0,1,0,0,1,18,11
0,0,0,0,1,0,0,1,0,0,1,18,11
0,0,0,0,1,0,0,1,0,0,1,18,11
0,0,0,0,1,0,0,1,0,0,1,18,11
0,0,0,0,1,0,0,1,0,0,1,18,11
0,0,0,0,0,0,1,1,0,0,0,18,11
0,0,0,1,0,0,0,1,0,0,0,18,11
0,0,0,1,0,0,0,1,0,0,0,18,11
0,0,0,1,0,0,0,1,0,0,0,18,11
0,0,0,1,0,0,0,1,0,0,0,18,11
0,0,0,1,0,0,0,1,0,0,0,18,11
0,0,0,1,0,0,0,1,0,0,0,18,11
0,0,0,1,0,0,0,1,0,0,0,18,11
0,0,0,1,0,0,0,1,0,0,0,18,11
0,0,0,1,0,0,0,0,1,0,1,19,12
0,0,0,1,0,0,0,0,1,0,1,19,12
0,0,0,1,0,0,0,0,1,0,1,19,12
0,0,0,1,0,0,0,0,1,0,1,19,12
0,0,0,1,0,0,0,0,1,0,1,19,12
0,0,0,0,0,1,0,0,1,0,1,19,12
0,0,0,0,0,1,0,0,1,0,1,19,12
0,0,0,0,0,1,0,0,1,0,1,19,12
0,0,0,0,0,1,0,0,1,0,1,19,12
0,0,0,0,0,1,0,0,1,0,1,19,12
0,0,0,0,1,0,0,0,1,0,1,19,12
0,0,0,0,1,0,0,0,1,0,1,19,12
0,0,0,0,1,0,0,0,1,0,1,19,12
0,0,0,0,1,0,0,0,1,0,1,19,12
0,0,0,0,1,0,0,0,1,0,1,19,12
0,0,0,0,1,0,0,0,1,0,1,19,12
0,0,0,0,1,0,0,0,1,0,1,19,12
0,0,0,0,1,0,0,0,1,0,1,19,12
0,0,0,0,1,0,0,0,1,0,1,19,12
0,0,0,0,1,0,0,0,1,0,1,19,12
0,0,0,0,1,0,0,0,1,0,1,19,12
0,0,0,0,1,0,0,0,1,0,1,19,12
0,0,0,0,1,0,0,0,1,0,1,19,12
0,0,0,0,1,0,0,0,1,0,1,19,12
0,0,0,0,1,0,0,0,1,0,1,19,12
0,0,0,0,0,0,1,0,1,0,1,19,12
0,0,0,0,0,0,1,0,1,0,1,19,12
0,0,0,0,0,0,1,0,1,0,1,19,12
0,0,0,0,0,0,1,0,1,0,1,19,12
0,0,0,0,0,0,1,0,1,0,1,19,12
0,0,0,0,0,0,1,0,1,0,1,19,12
0,0,0,0,0,0,1,0,1,0,1,19,12
0,0,0,0,0,0,1,0,1,0,1,19,12
0,0,0,0,0,0,1,0,1,0,1,19,12
0,0,0,0,0,0,1,0,1,0,0,19,12
0,0,0,0,1,0,0,1,0,1,0,20,13
0,0,0,0,1,0,0,1,0,1,0,20,13
0,0,0,0,1,0,0,1,0,1,0,20,13
0,0,0,0,1,0,0,1,0,1,0,20,13
0,0,0,0,1,0,0,1,0,1,0,20,13
0,0,0,0,1,0,0,1,0,1,0,20,13
0,0,0,0,1,0,0,1,0,1,0,20,13
0,0,0,0,1,0,0,1,0,1,0,20,13
0,0,0,0,0,1,0,1,0,1,0,20,13
0,0,0,0,0,1,0,1,0,1,0,20,13
0,0,0,0,0,1,0,1,0,1,0,20,13
0,0,0,0,0,1,0,1,0,1,0,20,13
0,0,0,0,0,1,0,1,0,0,0,20,13
0,0,0,0,0,1,0,1,0,0,1,20,13
0,0,0,1,0,0,0,1,0,0,1,20,13
0,0,0,1,0,0,0,1,0,0,1,20,13
0,0,0,1,0,0,0,1,0,0,1,20,13
0,0,0,1,0,0,0,1,0,0,1,20,13
0,0,0,1,0,0,0,1,0,0,1,20,13
0,0,0,1,0,0,0,1,0,0,1,20,13
0,0,0,1,0,0,0,1,0,0,1,20,13
0,0,0,1,0,0,0,1,0,0,1,20,13
0,0,0,1,0,0,0,1,0,0,1,20,13
0,0,0,1,0,0,0,1,0,0,1,20,13
0,0,0,1,0,0,0,1,0,0,1,20,13
0,0,0,1,0,0,0,1,0,0,1,20,13
0,0,0,1,0,0,0,1,0,0,1,20,13
0,0,0,1,0,0,0,1,0,0,1,20,13
0,0,0,1,0,0,0,1,0,0,1,20,13
0,0,0,1,0,0,0,1,0,0,1,20,13
0,0,0,1,0,0,0,1,0,0,1,20,13
0,0,0,1,0,0,0,1,0,0,1,20,13
0,0,0,1,0,0,0,1,0,0,1,20,13
0,0,0,1,0,0,0,1,0,0,1,20,13
0,0,0,1,0,0,0,0,0,0,1,20,13
0,0,0,0,0,0,1,0,1,0,1,21,14
0,0,0,0,0,0,1,0,1,0,1,21,14
0,0,0,0,0,0,1,0,1,0,1,21,14
0,0,0,0,0,0,1,0,1,0,1,21,14
0,0,0,0,0,0,1,0,1,0,1,21,14
0,0,0,0,0,0,1,0,1,0,0,21,14
0,0,0,0,0,0,1,0,1,1,0,21,14
0,0,0,0,0,0,1,0,1,1,0,21,14
0,0,0,0,0,0,1,0,1,1,0,21,14
0,0,0,0,1,0,0,0,1,1,0,21,14
0,0,0,0,1,0,0,0,1,1,0,21,14
0,0,0,0,1,0,0,0,1,1,0,21,14
0,0,0,0,1,0,0,0,1,1,0,21,14
0,0,0,0,1,0,0,0,1,1,0,21,14
0,0,0,0,1,0,0,0,1,1,0,21,14
0,0,0,0,1,0,0,0,1,1,0,21,14
0,0,0,0,1,0,0,0,1,1,0,21,14
0,0,0,0,1,0,0,0,1,1,0,21,14
0,0,0,0,1,0,0,0,1,1,0,21,14
